Point ID,Date/Time,Max,Min
parameter_0,2019-07-30 15:50:35,95.56895242696496,90.75702445101098
parameter_1,2019-07-30 15:50:42,99.09170429523957,98.97896105918024
parameter_2,2019-07-30 15:50:50,102.02058979252321,88.20428009757083
parameter_3,2019-07-30 15:49:10,103.37048674116116,96.12714054637517
parameter_4,2019-07-30 15:49:21,92.40333224979612,89.01931866081526
parameter_5,2019-07-30 15:49:31,101.19169861424119,100.79262064896004
parameter_6,2019-07-30 15:51:03,102.54451861639996,100.2073587224278
parameter_7,2019-07-30 15:49:45,93.74266282429927,95.20734276964733
parameter_8,2019-07-30 15:51:11,100.94233027096219,91.7523319036155
parameter_9,2019-07-30 15:51:20,89.01690928953393,100.22877947463593
parameter_10,2019-07-30 15:51:29,98.11990242834285,100.97427201382548
parameter_11,2019-07-30 15:49:55,100.29765867829569,95.7638394892885
parameter_12,2019-07-30 15:50:02,96.77158879632655,95.65803115178639
parameter_13,2019-07-30 15:50:10,95.54123907562254,95.7629974525665
parameter_14,2019-07-30 15:51:40,98.87826466516736,94.89877231794873
parameter_15,2019-07-30 15:50:18,97.6783383493618,91.58976972102894
parameter_16,2019-07-30 15:51:47,95.88004998726217,90.3939524427271
parameter_17,2019-07-30 15:51:55,92.51794379985466,89.03307733398395
parameter_18,2019-07-30 15:52:39,96.06906987331523,92.97577420469497
parameter_19,2019-07-30 15:50:26,96.31674189354514,99.132632611588
