Point ID,Date/Time,Max,Min
parameter_0,2018-07-10 10:38:38,22.003498797558432,32.34853965930667
parameter_1,2018-07-10 10:38:52,24.51592020075295,26.90712055527876
parameter_2,2018-07-10 10:39:02,27.767546200764322,29.352895664956883
parameter_3,2018-07-10 10:36:33,86.25192856307333,79.81614050700512
parameter_4,2018-07-10 10:36:45,83.20407266510094,81.22346308094154
parameter_5,2018-07-10 10:36:59,69.48430250740628,76.76272166803103
parameter_6,2018-07-10 10:39:19,41.96605316852248,45.31098426395377
parameter_7,2018-07-10 10:37:15,27.096910112479357,34.55252904243064
parameter_8,2018-07-10 10:39:29,41.167302166723104,47.0998633660826
parameter_9,2018-07-10 10:39:39,41.36052934157749,47.29207882462712
parameter_10,2018-07-10 10:39:51,49.72477244945067,49.117548583920275
parameter_11,2018-07-10 10:37:27,24.941988021588692,25.20797092651864
parameter_12,2018-07-10 10:37:42,28.875975853874795,24.226395138289195
parameter_13,2018-07-10 10:37:55,30.249578694162192,29.34286442910254
parameter_14,2018-07-10 10:40:12,47.486257166839025,48.54468818460945
parameter_15,2018-07-10 10:38:10,27.779321430748475,22.354328469098256
parameter_16,2018-07-10 10:40:19,51.516362375505835,51.394152573705384
parameter_17,2018-07-10 10:40:44,46.09886290911642,44.995142940242225
parameter_18,2018-07-10 10:41:16,22.69048674506272,18.481644232420198
parameter_19,2018-07-10 10:38:25,25.029188040564325,31.096120767074616
