Point ID,Date/Time,Max,Min
parameter_0,2018-01-10 11:33:20,49.712874461746395,45.74853644329332
parameter_1,2018-01-10 11:33:32,53.00718556376791,53.17319656749338
parameter_2,2018-01-10 11:33:42,56.37350036613349,57.28809980280842
parameter_3,2018-01-10 11:30:42,48.21179526063464,48.906954521678756
parameter_4,2018-01-10 11:30:57,41.62190540766712,39.42465493213802
parameter_5,2018-01-10 11:31:11,42.84418168131339,46.67421821013166
parameter_6,2018-01-10 11:34:06,45.44715213215072,49.304640003430535
parameter_7,2018-01-10 11:31:31,61.731986434250636,58.68746871462874
parameter_8,2018-01-10 11:34:19,57.507467364373404,56.2135244739064
parameter_9,2018-01-10 11:34:31,51.889210211941254,43.10467165563542
parameter_10,2018-01-10 11:34:52,62.11122833256949,59.83413832654867
parameter_11,2018-01-10 11:31:48,62.29502505161327,60.55530713872587
parameter_12,2018-01-10 11:32:05,53.98533771425916,61.211260731732914
parameter_13,2018-01-10 11:32:33,55.52413246407757,63.25846158041254
parameter_14,2018-01-10 11:35:13,65.93728860738908,62.74171181586986
parameter_15,2018-01-10 11:32:47,59.24429355401849,59.81809660445233
parameter_16,2018-01-10 11:35:22,61.330909234495536,67.83418723680025
parameter_17,2018-01-10 11:35:30,61.42933609559911,62.48422359765588
parameter_18,2018-01-10 11:36:26,37.766863283188094,41.22302939230885
parameter_19,2018-01-10 11:33:02,54.86931681191902,57.2311325745412
