Point ID,Date/Time,Max,Min
parameter_0,2018-08-06 14:24:07,80.13446510872473,73.22545105081461
parameter_1,2018-08-06 14:24:18,75.52900559586776,82.14049901699916
parameter_2,2018-08-06 14:24:28,76.54640543918325,85.33424368327202
parameter_3,2018-08-06 14:22:31,89.18930240533051,91.57510858570902
parameter_4,2018-08-06 14:22:41,90.28480839871445,87.65622120198995
parameter_5,2018-08-06 14:22:50,89.98606291635356,91.97442006921914
parameter_6,2018-08-06 14:24:43,80.31409837943934,85.81916691229547
parameter_7,2018-08-06 14:23:06,78.4864456792871,79.3195848180793
parameter_8,2018-08-06 14:24:56,91.71246243576117,89.93682028762986
parameter_9,2018-08-06 14:25:07,74.67868144376037,70.31343045079514
parameter_10,2018-08-06 14:25:17,83.1017420830537,92.996713107654
parameter_11,2018-08-06 14:23:16,82.62998743955878,77.97042194973132
parameter_12,2018-08-06 14:23:28,80.02918573273406,80.34787991432037
parameter_13,2018-08-06 14:23:38,85.23058642586989,79.95740810651645
parameter_14,2018-08-06 14:25:30,66.1377556918696,67.6256663475688
parameter_15,2018-08-06 14:23:48,79.29050264545147,70.99265217268204
parameter_16,2018-08-06 14:25:38,65.77731859632156,66.07925227791276
parameter_17,2018-08-06 14:25:46,64.1129955043118,59.111976051757836
parameter_18,2018-08-06 14:26:29,84.82175941940248,89.1812140131782
parameter_19,2018-08-06 14:23:58,77.69603202346357,82.108420830657
