Point ID,Date/Time,Max,Min
parameter_0,2019-04-11 18:13:43,60.54448001116862,61.43743977428697
parameter_1,2019-04-11 18:13:52,59.44344202194115,51.829855193826035
parameter_2,2019-04-11 18:14:03,60.047978360986356,59.09396051703971
parameter_3,2019-04-11 18:12:07,67.51499557859665,68.18026353540006
parameter_4,2019-04-11 18:12:15,74.68401194901107,75.24501212112733
parameter_5,2019-04-11 18:12:22,67.90953971522488,77.4179622617944
parameter_6,2019-04-11 18:14:16,74.21855553636024,76.04421097006941
parameter_7,2019-04-11 18:12:41,61.03476955157345,62.007451417471245
parameter_8,2019-04-11 18:14:25,80.71940145299332,79.40229569982925
parameter_9,2019-04-11 18:14:35,79.75845909534509,77.83804230693028
parameter_10,2019-04-11 18:14:47,75.32988448433359,75.10667018016905
parameter_11,2019-04-11 18:12:51,56.91179015323749,59.96309739569304
parameter_12,2019-04-11 18:12:59,58.6981219606979,64.30385359691238
parameter_13,2019-04-11 18:13:08,62.036543360035665,63.09884253237869
parameter_14,2019-04-11 18:15:00,69.66591546583508,73.94417895239613
parameter_15,2019-04-11 18:13:18,59.96369535351354,55.55646837661809
parameter_16,2019-04-11 18:15:08,79.51357911489038,72.09786484831692
parameter_17,2019-04-11 18:15:18,64.16454017358906,68.42970480568458
parameter_18,2019-04-11 18:16:02,34.224566480798195,34.962445556679135
parameter_19,2019-04-11 18:13:29,56.46338980474641,56.21229048694106
