Point ID,Date/Time,Max,Min
parameter_0,2018-11-05 13:12:07,70.16675175173387,63.17849380884135
parameter_1,2018-11-05 13:12:15,59.23011606433414,63.332827289749524
parameter_2,2018-11-05 13:12:25,67.60264535230765,64.75351694552373
parameter_3,2018-11-05 13:10:24,61.207750953843394,70.53144353326037
parameter_4,2018-11-05 13:10:36,39.60172914358215,40.91010609692814
parameter_5,2018-11-05 13:10:46,59.18823858813654,59.771760536371914
parameter_6,2018-11-05 13:12:43,44.13102490664587,47.365943960615894
parameter_7,2018-11-05 13:11:02,49.39857186763851,47.81440010233518
parameter_8,2018-11-05 13:12:56,41.13022479514226,35.30673682928434
parameter_9,2018-11-05 13:13:06,49.43031770683599,46.01535426972076
parameter_10,2018-11-05 13:13:21,57.96447544112548,59.28713415426296
parameter_11,2018-11-05 13:11:14,60.43984090555524,54.8263531209158
parameter_12,2018-11-05 13:11:27,53.0681902149736,44.11324448841943
parameter_13,2018-11-05 13:11:36,56.1783663361537,57.99437256899758
parameter_14,2018-11-05 13:13:33,56.02276443946555,59.05930128612059
parameter_15,2018-11-05 13:11:47,61.803891724764384,59.939713485649655
parameter_16,2018-11-05 13:13:43,46.68958910849793,45.19561791277717
parameter_17,2018-11-05 13:13:51,47.08379791274461,50.84170597222518
parameter_18,2018-11-05 13:14:33,47.60064277678892,47.21385312046031
parameter_19,2018-11-05 13:11:56,64.23222547455525,65.56836526148567
