Point ID,Date/Time,Max,Min
parameter_0,2018-08-21 12:44:44,58.82852604837459,60.910018020356475
parameter_1,2018-08-21 12:44:55,55.155221207466596,57.561826942022314
parameter_2,2018-08-21 12:45:07,59.90179057170299,50.51290033593932
parameter_3,2018-08-21 12:42:40,64.15152295922249,75.24053878187368
parameter_4,2018-08-21 12:42:52,73.77880358114774,76.17681931561059
parameter_5,2018-08-21 12:43:02,72.36845533994602,69.23187425030973
parameter_6,2018-08-21 12:45:39,31.538789868523548,26.843049214025637
parameter_7,2018-08-21 12:43:13,58.32721758978071,67.17493100703575
parameter_8,2018-08-21 12:45:49,32.46830565703494,34.379240474631324
parameter_9,2018-08-21 12:46:00,30.35809653366791,27.043338514528706
parameter_10,2018-08-21 12:46:17,31.772868081698036,31.22908443561114
parameter_11,2018-08-21 12:43:34,65.39084593339098,59.25764214473841
parameter_12,2018-08-21 12:43:45,66.91904445123377,62.44365924851801
parameter_13,2018-08-21 12:43:54,60.74044666837119,61.20355802362715
parameter_14,2018-08-21 12:46:27,34.919961849568324,35.82646380561969
parameter_15,2018-08-21 12:44:17,65.32981309205624,65.13995944382772
parameter_16,2018-08-21 12:47:14,18.671932191082007,26.456109054849605
parameter_17,2018-08-21 12:47:24,27.764063022806752,20.60568076413504
parameter_18,2018-08-21 12:48:11,35.635330491510125,30.473490115724424
parameter_19,2018-08-21 12:44:29,55.75939646555012,60.57657073745512
