Point ID,Date/Time,Max,Min
parameter_0,2018-10-15 10:20:41,80.23841978346616,76.32872655104839
parameter_1,2018-10-15 10:20:54,91.53459059478274,78.021338227601
parameter_2,2018-10-15 10:21:22,77.01073436448252,72.45676228386502
parameter_3,2018-10-15 10:18:14,80.17187066535635,90.59128492237438
parameter_4,2018-10-15 10:18:26,79.598665327492,84.16189627660488
parameter_5,2018-10-15 10:18:40,87.87539151016804,86.72923667093127
parameter_6,2018-10-15 10:21:38,85.73723274477494,85.87196778088833
parameter_7,2018-10-15 10:19:04,80.95415877736356,81.53208429004461
parameter_8,2018-10-15 10:21:50,85.96095440587045,83.53309842278145
parameter_9,2018-10-15 10:22:00,75.1134109325458,76.32793495910978
parameter_10,2018-10-15 10:22:16,87.66452803687794,87.62243192870318
parameter_11,2018-10-15 10:19:25,93.4648761532652,86.64049062347331
parameter_12,2018-10-15 10:19:35,91.83015598956305,84.41868480433745
parameter_13,2018-10-15 10:19:46,84.80366291235833,88.49527609111306
parameter_14,2018-10-15 10:22:34,88.96984115348334,93.85056523033477
parameter_15,2018-10-15 10:20:01,87.51194485067592,89.55639258598212
parameter_16,2018-10-15 10:22:49,96.75188914081231,97.14483916691465
parameter_17,2018-10-15 10:22:57,99.27767336325023,96.69321230715175
parameter_18,2018-10-15 10:23:34,84.4600725869848,86.7813136355979
parameter_19,2018-10-15 10:20:14,85.2001521158086,89.03833272448733
