Point ID,Date/Time,Max,Min
parameter_0,2018-09-10 10:29:40,64.46093232536982,53.05130691061528
parameter_1,2018-09-10 10:29:59,64.48518969368695,64.41099576240578
parameter_2,2018-09-10 10:30:10,57.26615260279979,59.1092827593869
parameter_3,2018-09-10 10:27:46,82.28960143253728,78.0628284018573
parameter_4,2018-09-10 10:27:59,74.16526718454291,80.43652917625977
parameter_5,2018-09-10 10:28:09,90.07716825405039,82.79746869760727
parameter_6,2018-09-10 10:30:27,70.90911341141901,66.59910189306254
parameter_7,2018-09-10 10:28:24,83.57166222113902,87.0859479524497
parameter_8,2018-09-10 10:30:38,57.153269910098814,51.230843018091235
parameter_9,2018-09-10 10:30:51,62.16561844631155,64.04392916863041
parameter_10,2018-09-10 10:31:07,59.81160841252411,53.217104937230815
parameter_11,2018-09-10 10:28:36,80.68523447390695,82.45065237502307
parameter_12,2018-09-10 10:28:46,84.29123202714459,81.84690257050855
parameter_13,2018-09-10 10:28:54,77.87883007468841,80.3155802153629
parameter_14,2018-09-10 10:31:23,69.24033135221931,61.896057850442745
parameter_15,2018-09-10 10:29:05,83.46255643376128,82.05844536359773
parameter_16,2018-09-10 10:31:32,42.030349157469736,36.655724469883964
parameter_17,2018-09-10 10:31:41,44.81868866323799,39.102594913865275
parameter_18,2018-09-10 10:32:11,63.19860627402505,66.11760600791683
parameter_19,2018-09-10 10:29:15,77.88062986713268,71.69556847511362
