Point ID,Date/Time,Max,Min
parameter_0,2019-01-10 14:37:10,83.74446890029465,84.89974550785463
parameter_1,2019-01-10 14:37:33,68.98291714604437,72.24142614048586
parameter_2,2019-01-10 14:38:17,81.53145647783121,82.01360014310949
parameter_3,2019-01-10 14:34:25,87.88557150326318,86.59348696896423
parameter_4,2019-01-10 14:34:35,89.15718550809346,81.7262603225591
parameter_5,2019-01-10 14:34:50,84.68730258425583,87.94694843181927
parameter_6,2019-01-10 14:38:38,94.33563436351199,93.8106405341234
parameter_7,2019-01-10 14:35:06,94.49044525269079,89.16419831483104
parameter_8,2019-01-10 14:38:48,87.72345537397925,83.28453107258333
parameter_9,2019-01-10 14:39:05,75.58744074520753,85.01676054993699
parameter_10,2019-01-10 14:39:19,87.12834754481645,86.67192666719097
parameter_11,2019-01-10 14:35:20,85.86218845387012,80.7064744651404
parameter_12,2019-01-10 14:35:37,83.08519239964608,79.35014425232015
parameter_13,2019-01-10 14:35:51,85.70998644675568,87.6990703832587
parameter_14,2019-01-10 14:39:43,85.61939072150605,83.79724251778572
parameter_15,2019-01-10 14:36:29,83.98680503591372,83.56948172914784
parameter_16,2019-01-10 14:39:53,86.32679965067668,91.66070753946907
parameter_17,2019-01-10 14:40:10,70.71883195565334,67.13482819296337
parameter_18,2019-01-10 14:41:06,84.41823539911441,77.37692546140168
parameter_19,2019-01-10 14:36:56,82.33986367955274,86.32494487790105
