Point ID,Date/Time,Max,Min
parameter_0,2018-10-16 14:39:13,91.14416140364496,89.3085635546339
parameter_1,2018-10-16 14:39:29,90.68693623875387,89.27582575644439
parameter_2,2018-10-16 14:39:42,87.90163740589327,85.5535460156103
parameter_3,2018-10-16 14:36:52,86.8383733468117,90.5912683051113
parameter_4,2018-10-16 14:37:01,93.38200737186239,83.5695615085067
parameter_5,2018-10-16 14:37:14,79.686540657258,85.73554556828213
parameter_6,2018-10-16 14:40:00,65.86445078102767,74.1522394168339
parameter_7,2018-10-16 14:37:33,89.10432857900358,96.39778233006973
parameter_8,2018-10-16 14:40:12,69.1838376685248,75.59369523950889
parameter_9,2018-10-16 14:40:29,57.29520829784831,52.26063169088926
parameter_10,2018-10-16 14:40:42,79.71218231223052,76.33018246042683
parameter_11,2018-10-16 14:37:50,85.368532154038,93.5040754730114
parameter_12,2018-10-16 14:38:08,81.8634117922371,80.50462234324853
parameter_13,2018-10-16 14:38:22,88.75140044266647,82.29677134075095
parameter_14,2018-10-16 14:41:01,72.15664716756646,75.6874204055948
parameter_15,2018-10-16 14:38:39,96.6358725010131,92.2630264039332
parameter_16,2018-10-16 14:41:10,80.67032859097607,81.39482468936987
parameter_17,2018-10-16 14:41:19,75.67538207384418,82.6421014109857
parameter_18,2018-10-16 14:41:56,78.71928830255278,79.49309874118246
parameter_19,2018-10-16 14:38:51,90.04850479298813,93.20064799796928
