Point ID,Date/Time,Max,Min
parameter_0,2018-06-19 16:22:42,80.08948107599875,78.39109669796389
parameter_1,2018-06-19 16:22:54,69.28433102951611,69.59618557404241
parameter_2,2018-06-19 16:23:04,70.7128821767759,70.94652013491567
parameter_3,2018-06-19 16:21:09,73.0155598890797,74.80969618507272
parameter_4,2018-06-19 16:21:17,76.40854928535771,80.52843227104891
parameter_5,2018-06-19 16:21:24,76.2457604323998,77.2616565081618
parameter_6,2018-06-19 16:23:23,79.22715287353049,81.07668727846197
parameter_7,2018-06-19 16:21:41,79.68396999239201,79.5376709251956
parameter_8,2018-06-19 16:23:34,80.12537136326486,74.58259089222207
parameter_9,2018-06-19 16:23:45,75.99400770951344,84.43707268592057
parameter_10,2018-06-19 16:23:59,67.65837864552921,67.83437640493672
parameter_11,2018-06-19 16:21:50,83.78452470567643,88.20415139622492
parameter_12,2018-06-19 16:22:00,79.47932993580179,84.27022979496154
parameter_13,2018-06-19 16:22:09,82.46288777946081,82.89142118694475
parameter_14,2018-06-19 16:24:14,80.65908176176292,80.83337447456898
parameter_15,2018-06-19 16:22:20,78.0037348684559,80.66657076716726
parameter_16,2018-06-19 16:24:24,77.50583128428654,73.14635761945875
parameter_17,2018-06-19 16:24:33,76.85909948035848,74.60484403507054
parameter_18,2018-06-19 16:24:45,78.67400479346419,73.7433132418335
parameter_19,2018-06-19 16:22:31,85.29203196585208,77.36438287544603
