Point ID,Date/Time,Max,Min
parameter_0,2018-08-01 15:06:01,64.8676901709709,64.39036165530118
parameter_1,2018-08-01 15:06:51,75.41199801897946,70.98522038206947
parameter_2,2018-08-01 15:07:11,49.48099461811176,44.416806560073084
parameter_3,2018-08-01 15:03:50,88.32074894820359,81.80978164062347
parameter_4,2018-08-01 15:04:00,77.89097933444543,72.6222830431071
parameter_5,2018-08-01 15:04:11,70.01744765917904,66.82966066880559
parameter_6,2018-08-01 15:07:26,26.793093003094977,29.515671582298836
parameter_7,2018-08-01 15:04:27,75.80539073644772,81.30077091361652
parameter_8,2018-08-01 15:07:35,26.854709372290543,22.86585200490041
parameter_9,2018-08-01 15:07:47,30.019689860911768,33.72717968471709
parameter_10,2018-08-01 15:08:01,39.733401988269705,32.12552257193554
parameter_11,2018-08-01 15:05:01,93.94482504751971,88.84077780383221
parameter_12,2018-08-01 15:05:14,81.28324361633,81.92934978242452
parameter_13,2018-08-01 15:05:25,73.93600817348182,81.3593543142757
parameter_14,2018-08-01 15:08:17,35.76864531192232,33.39340443807015
parameter_15,2018-08-01 15:05:35,79.48636956413822,77.88179725464707
parameter_16,2018-08-01 15:08:24,39.959123714882395,34.01591602355546
parameter_17,2018-08-01 15:08:33,35.05720004542981,28.099397008377434
parameter_18,2018-08-01 15:08:57,31.117102007107036,36.143927690411005
parameter_19,2018-08-01 15:05:48,72.6092700149704,63.26752676482762
