Point ID,Date/Time,Max,Min
parameter_0,2018-07-17 11:48:15,66.88702922304101,66.22107275091498
parameter_1,2018-07-17 11:48:27,65.6960817417158,60.98100102386557
parameter_2,2018-07-17 11:49:08,59.82657097153001,78.31393186295598
parameter_3,2018-07-17 11:45:50,85.41109761875221,92.41483023327952
parameter_4,2018-07-17 11:46:01,72.53280306020845,83.30684543267206
parameter_5,2018-07-17 11:46:16,76.71441444194647,72.22480816671306
parameter_6,2018-07-17 11:49:25,74.67386429274673,75.30647967969222
parameter_7,2018-07-17 11:46:33,80.47618795373047,79.32516923800073
parameter_8,2018-07-17 11:49:35,73.05295559503844,71.09994584191922
parameter_9,2018-07-17 11:49:44,65.18948023473725,60.861769603037395
parameter_10,2018-07-17 11:49:55,78.49766392902583,73.48440927263685
parameter_11,2018-07-17 11:46:49,82.67193823771214,75.40941220236908
parameter_12,2018-07-17 11:47:07,67.5637524317175,73.76852617738429
parameter_13,2018-07-17 11:47:32,64.26327756869871,72.08121382990844
parameter_14,2018-07-17 11:50:10,81.46018795733593,76.06183616961012
parameter_15,2018-07-17 11:47:45,66.57190140136794,62.46472235359593
parameter_16,2018-07-17 11:50:19,79.53409160147439,79.50565819730271
parameter_17,2018-07-17 11:50:40,73.55560450829624,74.46447988225586
parameter_18,2018-07-17 11:50:52,72.05913226352082,76.28285117408316
parameter_19,2018-07-17 11:48:03,64.74888031188921,63.40870961379915
