Point ID,Date/Time,Max,Min
parameter_0,2019-06-13 15:41:24,28.948350727871976,31.109344989305285
parameter_1,2019-06-13 15:41:34,31.843466456173736,34.72559282521029
parameter_2,2019-06-13 15:41:44,36.8142511560349,30.19393414355849
parameter_3,2019-06-13 15:39:43,44.015851911692714,46.11205559089787
parameter_4,2019-06-13 15:39:51,48.30381170434514,48.858993223223464
parameter_5,2019-06-13 15:40:03,52.58839268374955,51.68783545801092
parameter_6,2019-06-13 15:42:08,86.53449982477021,84.01902386168847
parameter_7,2019-06-13 15:40:20,31.88394585304899,38.910685753725694
parameter_8,2019-06-13 15:42:16,65.50208353778451,66.27644546267922
parameter_9,2019-06-13 15:42:24,88.34226328057088,81.91825845406777
parameter_10,2019-06-13 15:42:47,86.69658155249034,82.7579280061523
parameter_11,2019-06-13 15:40:33,34.20300379846429,31.47368045614589
parameter_12,2019-06-13 15:40:43,28.36752054001285,36.29503491507902
parameter_13,2019-06-13 15:40:53,36.47029091684882,31.242119668066486
parameter_14,2019-06-13 15:43:06,58.41486093081109,68.1339958886856
parameter_15,2019-06-13 15:41:02,31.70138140491587,39.41651459443811
parameter_16,2019-06-13 15:43:16,71.01549204630673,68.27701252532854
parameter_17,2019-06-13 15:43:25,75.6175358811986,77.89140779094157
parameter_18,2019-06-13 15:43:37,53.57818849473304,51.25110202782538
parameter_19,2019-06-13 15:41:13,33.430208308495764,30.858363480737697
