Point ID,Date/Time,Max,Min
parameter_0,2019-04-02 14:28:05,80.64921839419561,77.73067749151002
parameter_1,2019-04-02 14:28:15,77.91339534564509,79.42960284422435
parameter_2,2019-04-02 14:28:25,62.888879419568994,60.24624442964642
parameter_3,2019-04-02 14:26:29,77.30993727067691,81.24891016980595
parameter_4,2019-04-02 14:26:37,84.07674112543634,82.58140428544745
parameter_5,2019-04-02 14:26:46,86.1743489970846,83.94504623387375
parameter_6,2019-04-02 14:28:43,90.55976775413718,95.67899881563069
parameter_7,2019-04-02 14:27:00,71.59297469840284,76.2186848538828
parameter_8,2019-04-02 14:28:51,95.45360218652301,97.5108561932241
parameter_9,2019-04-02 14:29:01,92.59752269545089,95.511781085531
parameter_10,2019-04-02 14:29:15,79.78486862282753,80.71739099929276
parameter_11,2019-04-02 14:27:13,70.27423603257152,78.71745032912138
parameter_12,2019-04-02 14:27:24,76.49397686889246,70.80928423982522
parameter_13,2019-04-02 14:27:34,80.6298225421019,75.76463541330985
parameter_14,2019-04-02 14:29:28,90.44017028050764,87.3165903418867
parameter_15,2019-04-02 14:27:45,73.05833683222384,83.00561382535827
parameter_16,2019-04-02 14:29:41,89.04568539092007,91.24018203100489
parameter_17,2019-04-02 14:29:51,91.21547919246399,87.76700121303931
parameter_18,2019-04-02 14:30:02,90.91926144879805,91.52886378635922
parameter_19,2019-04-02 14:27:54,81.3015306548719,75.88465298956046
