Point ID,Date/Time,Max,Min
parameter_0,2018-07-30 09:39:23,80.83218587225818,83.88075621056717
parameter_1,2018-07-30 09:39:38,71.71153852652752,77.77468439670734
parameter_2,2018-07-30 09:39:50,86.27157200793476,86.64365977199071
parameter_3,2018-07-30 09:37:00,83.15645747667307,84.03672179592682
parameter_4,2018-07-30 09:37:12,81.8099950101936,84.09430514589704
parameter_5,2018-07-30 09:37:26,85.37656011264411,80.73810705961932
parameter_6,2018-07-30 09:40:05,88.01646424119545,84.69036275218812
parameter_7,2018-07-30 09:37:41,91.62981238385939,87.5322081183717
parameter_8,2018-07-30 09:40:14,89.77512285493803,86.56062246949334
parameter_9,2018-07-30 09:40:24,84.59873671591363,89.03747800789826
parameter_10,2018-07-30 09:40:37,86.10462220966939,90.11455947400951
parameter_11,2018-07-30 09:37:54,96.285414723947,89.1586538195687
parameter_12,2018-07-30 09:38:05,91.56466836179023,83.73136242588373
parameter_13,2018-07-30 09:38:16,85.49048437114874,87.42076902477035
parameter_14,2018-07-30 09:40:57,93.29654317834024,90.91809661966252
parameter_15,2018-07-30 09:38:27,91.09277603688446,89.68259833821219
parameter_16,2018-07-30 09:41:06,95.27978321715224,86.15992043933115
parameter_17,2018-07-30 09:41:15,83.9660493572132,92.32932962603543
parameter_18,2018-07-30 09:41:41,91.03047945632127,90.67362555897783
parameter_19,2018-07-30 09:38:42,89.01194153324211,83.98976621084712
