Point ID,Date/Time,Max,Min
parameter_0,2019-04-17 11:17:46,60.55722051773658,57.95023059882535
parameter_1,2019-04-17 11:18:23,50.68673439318302,57.41717956576701
parameter_2,2019-04-17 11:18:34,58.953335649829725,53.10990940245334
parameter_3,2019-04-17 11:14:40,70.66229027076594,72.21606486794502
parameter_4,2019-04-17 11:14:50,67.09930862189825,66.52974608208943
parameter_5,2019-04-17 11:15:05,63.665968009996355,62.67490530657082
parameter_6,2019-04-17 11:18:51,71.51147315576071,78.29594823327787
parameter_7,2019-04-17 11:15:21,63.835636525760904,77.64718866819612
parameter_8,2019-04-17 11:19:02,85.63448630713874,88.91477753024587
parameter_9,2019-04-17 11:19:12,77.17067670148617,85.8417179685564
parameter_10,2019-04-17 11:19:24,80.17171765736664,73.21424228271681
parameter_11,2019-04-17 11:15:37,78.57417275136086,76.04074886015165
parameter_12,2019-04-17 11:15:48,71.50393062265087,74.61535801216556
parameter_13,2019-04-17 11:16:22,78.04258292576303,71.7672491537452
parameter_14,2019-04-17 11:19:48,85.86695473716752,82.1793577775924
parameter_15,2019-04-17 11:17:07,71.57287070328832,69.08346269182233
parameter_16,2019-04-17 11:19:59,87.76764050487715,85.04440138818698
parameter_17,2019-04-17 11:20:09,66.54920991658364,69.08649425333387
parameter_18,2019-04-17 11:20:56,70.90543105685231,70.96288535526324
parameter_19,2019-04-17 11:17:31,72.63946208020074,73.91294119973641
