Point ID,Date/Time,Max,Min
parameter_0,2018-10-29 13:09:59,72.62455605839679,69.23418762601061
parameter_1,2018-10-29 13:10:09,68.71168689280762,69.56730273104259
parameter_2,2018-10-29 13:10:21,46.84877003007304,51.38859024427813
parameter_3,2018-10-29 13:08:25,37.49653898325307,37.988476967800246
parameter_4,2018-10-29 13:08:36,31.46625935773236,30.700592737742525
parameter_5,2018-10-29 13:08:45,43.99749753170631,46.487322510692266
parameter_6,2018-10-29 13:10:34,63.39542789477837,67.2254710049187
parameter_7,2018-10-29 13:08:59,42.03433307214064,39.240841089633626
parameter_8,2018-10-29 13:10:45,49.713336050040056,48.41528507321827
parameter_9,2018-10-29 13:10:55,57.22522225994895,51.55266897571619
parameter_10,2018-10-29 13:11:06,79.43911394283167,76.2339058368993
parameter_11,2018-10-29 13:09:10,70.88819733320331,65.57240179474707
parameter_12,2018-10-29 13:09:20,59.26418863744387,57.72042362185359
parameter_13,2018-10-29 13:09:31,48.791373518281546,52.921598413379876
parameter_14,2018-10-29 13:11:17,60.15460971974645,63.755361857183004
parameter_15,2018-10-29 13:09:40,56.376024846746674,52.38118920840853
parameter_16,2018-10-29 13:11:25,50.56287458920004,56.71698516992581
parameter_17,2018-10-29 13:11:35,26.672621636891435,19.62687905027735
parameter_18,2018-10-29 13:11:46,86.72086236903681,84.36717272326305
parameter_19,2018-10-29 13:09:49,85.7711743336625,81.53659013060431
