Point ID,Date/Time,Max,Min
parameter_0,2018-11-12 13:35:14,31.250129360434705,31.44940696870029
parameter_1,2018-11-12 13:35:29,32.06615921286605,21.399432897931128
parameter_2,2018-11-12 13:35:40,46.516873954702774,43.966720752183036
parameter_3,2018-11-12 13:33:23,73.24676978198937,69.49752783333655
parameter_4,2018-11-12 13:33:34,59.59731093172906,51.86809718048684
parameter_5,2018-11-12 13:33:46,59.55353607177676,63.21889460081241
parameter_6,2018-11-12 13:35:56,69.62645260345818,70.44589905644997
parameter_7,2018-11-12 13:33:56,66.90289057646302,69.90119061004357
parameter_8,2018-11-12 13:36:07,53.978066115205074,55.58624390272549
parameter_9,2018-11-12 13:36:26,57.02712654827184,57.562661553635856
parameter_10,2018-11-12 13:36:38,63.39907440651092,68.42587881606754
parameter_11,2018-11-12 13:34:17,81.2706913880551,73.82948568282139
parameter_12,2018-11-12 13:34:27,78.82613079172006,70.65838305363928
parameter_13,2018-11-12 13:34:42,65.87311451669764,68.8034751988718
parameter_14,2018-11-12 13:36:51,28.552143361079033,28.11614106811408
parameter_15,2018-11-12 13:34:53,24.94485189427118,19.967935549883876
parameter_16,2018-11-12 13:37:21,48.75359383676186,44.693658267764185
parameter_17,2018-11-12 13:37:30,14.741584885216458,14.114162475233833
parameter_18,2018-11-12 13:38:11,77.91511538447284,74.56308650956167
parameter_19,2018-11-12 13:35:03,56.241630115655965,49.4497504543131
