Point ID,Date/Time,Max,Min
parameter_0,2018-05-31 15:25:12,32.403183974760736,34.06602732592304
parameter_1,2018-05-31 15:25:26,83.57685567372201,74.6039345428831
parameter_2,2018-05-31 15:25:35,29.95134379841031,29.001311463581928
parameter_3,2018-05-31 15:22:46,87.01708083432587,82.21695013066251
parameter_4,2018-05-31 15:23:00,45.5591829900684,47.69561540982553
parameter_5,2018-05-31 15:23:14,58.911891161470486,59.63387449878205
parameter_6,2018-05-31 15:25:56,45.644830794834206,44.831764956726715
parameter_7,2018-05-31 15:23:38,79.27531284605327,74.66101333121084
parameter_8,2018-05-31 15:26:04,47.704025954435956,42.93561921416311
parameter_9,2018-05-31 15:26:14,46.37634105339422,47.73450799457633
parameter_10,2018-05-31 15:26:26,47.04621664660884,42.31447302452937
parameter_11,2018-05-31 15:23:53,71.64708013785395,66.48255240907194
parameter_12,2018-05-31 15:24:06,48.29581197636961,49.634427158364396
parameter_13,2018-05-31 15:24:23,66.80556139044408,57.854281440177225
parameter_14,2018-05-31 15:26:41,44.99479908659875,48.17572053626077
parameter_15,2018-05-31 15:24:38,76.79525601529387,68.77455667822049
parameter_16,2018-05-31 15:26:50,40.978001470786296,44.088503631025446
parameter_17,2018-05-31 15:26:59,48.77713081868126,46.98803838126609
parameter_18,2018-05-31 15:27:09,43.009264191425444,39.51519361451576
parameter_19,2018-05-31 15:24:49,84.01080090827769,83.4141931595125
