Point ID,Date/Time,Max,Min
parameter_0,2019-04-17 14:21:11,59.599954024271234,64.05316102520752
parameter_1,2019-04-17 14:21:21,59.162273600758574,58.11349103446325
parameter_2,2019-04-17 14:21:31,61.6485406825408,54.56779350153587
parameter_3,2019-04-17 14:19:38,66.62537277509085,65.57730733705105
parameter_4,2019-04-17 14:19:48,83.24052025030507,80.05392153387992
parameter_5,2019-04-17 14:19:58,76.05024476355449,75.64578990700933
parameter_6,2019-04-17 14:21:52,66.80662281596867,63.53192869952037
parameter_7,2019-04-17 14:20:14,65.34496896095861,68.57385987386448
parameter_8,2019-04-17 14:22:01,62.21354509427386,66.00689425697738
parameter_9,2019-04-17 14:22:08,69.35856989186824,62.45214582122489
parameter_10,2019-04-17 14:22:19,70.19259164510682,67.26457177508857
parameter_11,2019-04-17 14:20:24,70.43170373181452,72.19842452151381
parameter_12,2019-04-17 14:20:33,66.35970564428506,62.7457558139143
parameter_13,2019-04-17 14:20:41,64.92488751363176,64.28944449170011
parameter_14,2019-04-17 14:22:33,66.93405086714488,69.9315704685672
parameter_15,2019-04-17 14:20:52,60.67344871500172,60.05468252883725
parameter_16,2019-04-17 14:22:40,64.95820514944535,63.220166652613926
parameter_17,2019-04-17 14:22:58,60.371448433496276,56.16296747925856
parameter_18,2019-04-17 14:23:40,51.114724763819275,46.46527370204494
parameter_19,2019-04-17 14:21:01,70.75822773549218,66.71341973357703
