Point ID,Date/Time,Max,Min
parameter_0,2018-12-03 14:47:18,45.76974662835508,45.77711760321747
parameter_1,2018-12-03 14:47:27,46.15773011734561,40.38001206640726
parameter_2,2018-12-03 14:47:37,51.95350254169442,43.8273106575788
parameter_3,2018-12-03 14:45:36,61.020901607384474,65.96169310029015
parameter_4,2018-12-03 14:45:48,54.721672580404174,58.05376016322862
parameter_5,2018-12-03 14:45:58,57.413320355590784,59.80813448622724
parameter_6,2018-12-03 14:47:54,71.43307649838508,66.0154423770284
parameter_7,2018-12-03 14:46:16,44.699394708820655,50.189178393995476
parameter_8,2018-12-03 14:48:06,57.692832345619316,60.83623132684486
parameter_9,2018-12-03 14:48:17,67.52731163417891,69.35244132456945
parameter_10,2018-12-03 14:48:29,62.568339023810005,66.81282626043588
parameter_11,2018-12-03 14:46:27,57.33652475508076,48.271277249566495
parameter_12,2018-12-03 14:46:38,51.08480541141072,49.744468274852494
parameter_13,2018-12-03 14:46:47,55.490694896761795,56.76819832266212
parameter_14,2018-12-03 14:48:40,57.75356467537144,58.136524761661946
parameter_15,2018-12-03 14:46:56,47.80210236222851,52.04410877114851
parameter_16,2018-12-03 14:48:49,56.53739415230264,52.93091672944696
parameter_17,2018-12-03 14:48:56,40.23097560825268,38.38760398968914
parameter_18,2018-12-03 14:49:51,44.12741369615155,43.444720264090314
parameter_19,2018-12-03 14:47:05,51.621252327181914,52.84457238665918
